 1.7797713934186739, 0.17134114266151085, 0 
 1.7791341797994882, 0.20582169533167066, 0 
 1.7792359964672553, 0.23736947755592502, 0 
 1.77830520396859, 0.27208748875726, 0 
 1.7806374940479854, 0.3075371762738784, 0 
 1.7793151673475536, 0.34260988784176616, 0 
 1.7812133886069859, 0.37857610099849004, 0 
 1.7811556551337462, 0.4111794403725404, 0 
 1.7851553198549748, 0.4417482133449807, 0 
 1.7858712877938185, 0.4751502324882608, 0 
 1.7888477290611882, 0.5095329255628432, 0 
 1.7921213457265626, 0.5444539302743754, 0 
 1.7928139631370632, 0.5790285775164967, 0 
 1.7958043160273194, 0.6113066812473522, 0 
 1.7961526738436944, 0.6466193410687215, 0 
 1.7986165256516573, 0.6831944039969603, 0 
 1.79967655192795, 0.7270799876497254, 0 
 1.8001040706876936, 0.7677723195671978, 0 
 1.8014513593164392, 0.8095665507028773, 0 
 1.8027554765998082, 0.8521201157051735, 0 
 1.8030833946675302, 0.8950191460936548, 0 
 1.8068574831603181, 0.9405503896908244, 0 
 1.8034564513060765, 0.9914175851993415, 0 
 1.8067057325569842, 1.034668254053313, 0 
 1.8105358627009442, 1.0835404421957437, 0 
 1.810602431282913, 1.1313460283363375, 0 
 1.8091051071835007, 1.1838001145305634, 0 
 1.811655128552531, 1.235781006161412, 0 
 1.81123642706124, 1.2871311531022909, 0 
 1.8135244982021388, 1.3418885551418496, 0 
 1.815952269897836, 1.3984210215285298, 0 
 1.8176478337267221, 1.4561584228883042, 0 
 1.819321838940061, 1.5157480154549952, 0 
 1.815858799378106, 1.5784463312767727, 0 
 1.8149999837791464, 1.6456837663663388, 0 
 1.818006248882063, 1.713142515678649, 0 
 1.8159667889320348, 1.7844832925796408, 0 
 1.8112674442868089, 1.862502146379094, 0 
 1.812075843912832, 1.936358731203389, 0 
 1.8120408053812584, 2.0124045616210577, 0 
 1.8130138419198558, 2.0929266133830406, 0 
 1.81474901249696, 2.1780521163740114, 0 
 1.81969696817237, 2.2631656908022193, 0 
 1.8199455682562142, 2.3546494704275123, 0 
